,ge,tc,tl,ln,dn
385,385,0.9919999999999998,0.9919999999999999,0.0,0.95
386,386,0.9889999999999998,0.9929999999999999,0.0,0.91
387,387,0.9899999999999998,0.9919999999999999,0.0,0.97
388,388,0.9889999999999998,0.9929999999999999,0.0,0.99
389,389,0.9879999999999999,0.993,0.0,0.94
390,390,0.9889999999999998,0.9940000000000001,0.0,0.96
391,391,0.9889999999999998,0.9940000000000001,0.0,0.97
392,392,0.9879999999999999,0.993,0.0,0.95
393,393,0.9869999999999999,0.9940000000000001,0.0,0.97
394,394,0.9869999999999999,0.995,0.0,0.95
395,395,0.9879999999999999,0.9940000000000001,0.0,0.97
396,396,0.9889999999999998,0.993,0.0,0.97
397,397,0.9869999999999999,0.995,0.0,0.95
398,398,0.9869999999999999,0.996,0.0,0.94
399,399,0.9869999999999999,0.9940000000000001,0.0,0.95
400,400,0.9869999999999999,0.9940000000000001,0.0,0.96
401,401,0.9869999999999999,0.9940000000000001,0.0,0.98
402,402,0.9879999999999999,0.9940000000000001,0.0,0.96
403,403,0.9889999999999999,0.9930000000000001,0.0,0.95
404,404,0.9879999999999999,0.992,0.0,0.95
405,405,0.9859999999999998,0.992,0.0,0.95
406,406,0.9849999999999998,0.991,0.0,0.97
407,407,0.9839999999999998,0.991,0.0,0.96
408,408,0.9849999999999998,0.992,0.0,0.97
409,409,0.9839999999999998,0.9910000000000001,0.0,0.95
410,410,0.9839999999999998,0.99,0.0,0.91
411,411,0.9839999999999998,0.99,0.0,0.96
412,412,0.9839999999999998,0.99,0.0,0.96
413,413,0.9849999999999999,0.9910000000000001,0.0,0.96
414,414,0.9839999999999998,0.99,0.0,0.98
415,415,0.9839999999999998,0.991,0.0,0.96
416,416,0.9839999999999998,0.991,0.0,0.95
417,417,0.9839999999999998,0.991,0.0,0.95
418,418,0.9829999999999999,0.9919999999999999,0.0,0.92
419,419,0.9829999999999999,0.9919999999999999,0.0,0.95
420,420,0.9819999999999999,0.991,0.0,0.91
421,421,0.981,0.99,0.0,0.94
422,422,0.981,0.99,0.0,0.91
423,423,0.9790000000000001,0.9880000000000001,0.0,0.93
424,424,0.9790000000000001,0.9880000000000001,0.0,0.94
425,425,0.9769999999999999,0.985,0.0,0.96
426,426,0.9769999999999999,0.985,0.0,0.94
427,427,0.9769999999999999,0.985,0.0,0.97
428,428,0.9769999999999999,0.985,0.0,0.96
429,429,0.9769999999999999,0.9840000000000001,0.0,0.95
430,430,0.9769999999999999,0.9840000000000001,0.0,0.96
431,431,0.9769999999999999,0.9840000000000001,0.0,0.94
432,432,0.9769999999999999,0.9840000000000001,0.0,0.97
433,433,0.976,0.9819999999999999,0.0,0.92
434,434,0.975,0.9819999999999999,0.0,0.93
435,435,0.9740000000000001,0.9819999999999999,0.0,0.94
436,436,0.9739999999999999,0.982,0.0,0.99
437,437,0.9739999999999999,0.982,0.0,0.96
438,438,0.973,0.981,0.0,0.97
439,439,0.971,0.98,0.0,0.94
440,440,0.971,0.98,0.0,0.95
441,441,0.971,0.98,0.0,0.92
442,442,0.971,0.98,0.0,0.96
443,443,0.971,0.98,0.0,0.95
444,444,0.97,0.981,0.0,0.91
445,445,0.971,0.981,0.0,0.9
446,446,0.971,0.9789999999999999,0.0,0.93
447,447,0.971,0.9789999999999999,0.0,0.96
448,448,0.972,0.9799999999999999,0.0,0.91
449,449,0.972,0.9799999999999999,0.0,0.92
450,450,0.972,0.9799999999999999,0.0,0.91
451,451,0.972,0.9799999999999999,0.0,0.97
452,452,0.972,0.9799999999999999,0.0,0.94
453,453,0.973,0.9799999999999999,0.0,0.96
454,454,0.973,0.9799999999999999,0.0,0.92
455,455,0.972,0.9799999999999999,0.0,0.93
456,456,0.972,0.9799999999999999,0.0,0.92
457,457,0.972,0.9799999999999999,0.0,0.89
458,458,0.973,0.9789999999999999,0.0,0.91
459,459,0.973,0.9789999999999999,0.0,0.96
460,460,0.973,0.9789999999999999,0.0,0.92
461,461,0.973,0.9789999999999999,0.0,0.95
462,462,0.973,0.9789999999999999,0.0,0.94
463,463,0.9719999999999999,0.978,0.0,0.96
464,464,0.9719999999999999,0.978,0.0,0.94
465,465,0.9719999999999999,0.978,0.0,0.96
466,466,0.9719999999999999,0.978,0.0,0.97
467,467,0.9719999999999999,0.977,0.0,0.95
468,468,0.971,0.978,0.0,0.93
469,469,0.971,0.978,0.0,0.98
470,470,0.971,0.978,0.0,0.97
471,471,0.971,0.978,0.0,0.95
472,472,0.9699999999999999,0.978,0.0,0.93
473,473,0.9699999999999999,0.978,0.0,0.93
474,474,0.97,0.976,0.0,0.91
475,475,0.9689999999999999,0.976,0.0,0.95
476,476,0.9689999999999999,0.976,0.0,0.91
477,477,0.9689999999999999,0.976,0.0,0.93
478,478,0.9670000000000001,0.9749999999999999,0.0,0.91
479,479,0.9660000000000001,0.9739999999999999,0.0,0.9
480,480,0.965,0.973,0.0,0.92
481,481,0.9670000000000001,0.971,0.0,0.96
482,482,0.968,0.9699999999999999,0.0,0.91
483,483,0.968,0.9699999999999999,0.0,0.93
484,484,0.9660000000000001,0.972,0.0,0.9
485,485,0.9670000000000001,0.971,0.0,0.95
486,486,0.9670000000000001,0.971,0.0,0.92
487,487,0.9670000000000001,0.9689999999999999,0.0,0.93
488,488,0.9670000000000001,0.9689999999999999,0.0,0.95
489,489,0.9670000000000001,0.9689999999999999,0.0,0.96
490,490,0.968,0.968,0.0,0.95
491,491,0.968,0.968,0.0,0.94
492,492,0.968,0.968,0.0,0.91
493,493,0.9689999999999999,0.9689999999999999,0.0,0.95
494,494,0.97,0.968,0.0,0.94
495,495,0.971,0.9689999999999999,0.0,0.95
496,496,0.971,0.9689999999999999,0.0,0.93
497,497,0.968,0.966,0.0,0.97
498,498,0.9689999999999999,0.966,0.0,0.92
499,499,0.97,0.9669999999999999,0.0,0.92
500,500,0.97,0.9669999999999999,0.0,0.91
501,501,0.9690000000000001,0.966,0.0,0.91
502,502,0.97,0.968,0.0,0.94
503,503,0.97,0.968,0.0,0.97
504,504,0.97,0.968,0.0,0.95
505,505,0.9690000000000001,0.9689999999999999,0.0,0.93
506,506,0.968,0.9689999999999999,0.0,0.93
507,507,0.968,0.9689999999999999,0.0,0.95
508,508,0.9690000000000001,0.9699999999999999,0.0,0.95
509,509,0.9690000000000001,0.9699999999999999,0.0,0.94
510,510,0.9670000000000001,0.968,0.0,0.97
511,511,0.9660000000000001,0.9669999999999999,0.0,0.93
