,ge,tc,tl,tf,ln
418,418,0.8179999999999997,0.05399999999999999,0.065,44.22
419,419,0.8279999999999998,0.05399999999999999,0.064,44.22
420,420,0.8159999999999998,0.05399999999999999,0.064,44.22
421,421,0.8119999999999997,0.05399999999999999,0.064,44.22
422,422,0.8069999999999999,0.055,0.064,44.22
423,423,0.7999999999999998,0.055,0.064,44.22
424,424,0.7939999999999999,0.055999999999999994,0.056999999999999995,45.78
425,425,0.7979999999999999,0.055999999999999994,0.056999999999999995,42.9
426,426,0.8009999999999999,0.05700000000000001,0.055,42.9
427,427,0.802,0.055999999999999994,0.055,43.54
428,428,0.8009999999999999,0.055999999999999994,0.055,44.22
429,429,0.7989999999999999,0.055999999999999994,0.055,44.22
430,430,0.8039999999999998,0.054000000000000006,0.055,44.22
431,431,0.7999999999999998,0.054000000000000006,0.053,44.4
432,432,0.8029999999999998,0.054000000000000006,0.053,45.56
433,433,0.7969999999999999,0.054000000000000006,0.053,45.56
434,434,0.8019999999999999,0.054000000000000006,0.053,45.56
435,435,0.7969999999999999,0.055,0.05199999999999999,45.56
436,436,0.7929999999999998,0.053000000000000005,0.05199999999999999,46.28
437,437,0.7879999999999999,0.053000000000000005,0.05199999999999999,46.92
438,438,0.7869999999999997,0.053000000000000005,0.05199999999999999,46.92
439,439,0.7839999999999999,0.055,0.053,46.92
440,440,0.7879999999999999,0.055,0.053,45.64
441,441,0.7909999999999998,0.054000000000000006,0.053000000000000005,45.48
442,442,0.7979999999999999,0.054000000000000006,0.053,46.28
443,443,0.809,0.055,0.053,47.7
444,444,0.8099999999999998,0.057,0.053,47.66
445,445,0.8139999999999997,0.055999999999999994,0.055,46.9
446,446,0.824,0.053000000000000005,0.055,50.28
447,447,0.8360000000000001,0.053000000000000005,0.05399999999999999,50.44
448,448,0.8380000000000001,0.053000000000000005,0.055,50.52
449,449,0.825,0.059000000000000004,0.054000000000000006,50.34
450,450,0.8170000000000001,0.06,0.055,49.68
451,451,0.8190000000000001,0.06,0.055,49.56
452,452,0.8180000000000001,0.061,0.05600000000000001,49.7
453,453,0.8210000000000001,0.063,0.055,48.16
454,454,0.8230000000000001,0.056999999999999995,0.055,47.64
455,455,0.8280000000000001,0.063,0.054000000000000006,48.28
456,456,0.8280000000000001,0.049,0.054000000000000006,47.62
457,457,0.8240000000000001,0.049,0.054000000000000006,49.7
458,458,0.8290000000000001,0.049,0.054000000000000006,49.7
459,459,0.836,0.04800000000000001,0.054000000000000006,49.7
460,460,0.846,0.049,0.055,49.7
461,461,0.8399999999999999,0.049,0.055,49.7
462,462,0.835,0.05,0.055,49.7
463,463,0.8330000000000001,0.05,0.055,49.04
464,464,0.8420000000000001,0.05,0.055,48.94
465,465,0.852,0.049,0.055,49.06
466,466,0.8549999999999999,0.04800000000000001,0.054000000000000006,49.7
467,467,0.8499999999999999,0.04800000000000001,0.054000000000000006,51.12
468,468,0.8410000000000001,0.047,0.053000000000000005,51.12
469,469,0.8419999999999999,0.04800000000000001,0.055,51.12
470,470,0.8469999999999999,0.04800000000000001,0.055,51.12
471,471,0.843,0.047,0.053,51.12
472,472,0.8539999999999999,0.048,0.055,51.12
473,473,0.861,0.048,0.057,49.7
474,474,0.8689999999999999,0.05,0.059000000000000004,49.7
475,475,0.8740000000000001,0.05,0.061,46.92
476,476,0.871,0.05,0.056999999999999995,46.92
477,477,0.8669999999999999,0.05,0.057999999999999996,46.92
478,478,0.8560000000000001,0.05,0.056999999999999995,46.92
479,479,0.865,0.051,0.055999999999999994,46.92
480,480,0.8620000000000002,0.05299999999999999,0.056999999999999995,46.3
481,481,0.857,0.05399999999999999,0.056999999999999995,45.6
